time, chassis::C.p.e[REAL], chassis::C.mChassis[REAL], chassis::C.kChassis[REAL], chassis::I1.mChassis[REAL], chassis::OneJunction2.flow[REAL], chassis::OneJunction2.p1.e[REAL], chassis::OneJunction2.p2.e[REAL], chassis::OneJunction2.p3.e[REAL], chassis::OneJunction2.p1.f[REAL], chassis::OneJunction2.p2.f[REAL], chassis::OneJunction2.p3.f[REAL], chassis::OneJunction5.flow[REAL], chassis::OneJunction5.p1.e[REAL], chassis::OneJunction5.p2.e[REAL], chassis::OneJunction5.p3.e[REAL], chassis::OneJunction5.p1.f[REAL], chassis::OneJunction5.p2.f[REAL], chassis::OneJunction5.p3.f[REAL], chassis::QSensor.p1.e[REAL], chassis::QSensor.p2.e[REAL], chassis::QSensor.p2.f[REAL], chassis::R.p.e[REAL], chassis::R.p.f[REAL], chassis::R.dChassis[REAL], chassis::Se1.p.e[REAL], chassis::Se1.p.f[REAL], chassis::Se1.mChassis[REAL], chassis::Se1.flow[REAL], chassis::ZeroJunction6.effort[REAL], chassis::ZeroJunction6.p1.e[REAL], chassis::ZeroJunction6.p2.e[REAL], chassis::ZeroJunction6.p3.e[REAL], chassis::ZeroJunction6.p1.f[REAL], chassis::ZeroJunction6.p2.f[REAL], chassis::ZeroJunction6.p3.f[REAL], chassis::p.e[REAL], chassis::p.f[REAL], chassis::zChassis[REAL], chassis::C.p.f[REAL], chassis::C.zDelta[REAL], chassis::C.zDeltaInit[REAL], chassis::I1.p.e[REAL], chassis::I1.moment[REAL], chassis::I1.moment_initial[REAL], chassis::I1.p.f[REAL], chassis::I1.zChassis[REAL], chassis::I1.zChassisInit[REAL], chassis::QSensor.p1.f[REAL], chassis::QSensor.q[REAL], ground::Derivative.input[REAL], ground::Derivative.output[REAL], ground::Derivative.fh[REAL], ground::MSf.p.e[REAL], ground::MSf.p.f[REAL], ground::MSf.flow[REAL], ground::MSf.effort[REAL], ground::Splitter1.input[REAL], ground::Splitter1.output1[REAL], ground::Splitter1.output2[REAL], ground::Step.output[REAL], ground::Step.amplitude[REAL], ground::Step.start_time[REAL], ground::p.e[REAL], ground::p.f[REAL], ground::zGround[REAL], ground::Derivative.rate_int[REAL], ground::Derivative.initial[REAL], wheel::C.p.e[REAL], wheel::C.mWheel[REAL], wheel::C.mChassis[REAL], wheel::C.kWheel[REAL], wheel::I.mWheel[REAL], wheel::OneJunction.flow[REAL], wheel::OneJunction.p1.e[REAL], wheel::OneJunction.p2.e[REAL], wheel::OneJunction.p3.e[REAL], wheel::OneJunction.p4.e[REAL], wheel::OneJunction.p1.f[REAL], wheel::OneJunction.p2.f[REAL], wheel::OneJunction.p3.f[REAL], wheel::OneJunction.p4.f[REAL], wheel::OneJunction4.flow[REAL], wheel::OneJunction4.p1.e[REAL], wheel::OneJunction4.p2.e[REAL], wheel::OneJunction4.p3.e[REAL], wheel::OneJunction4.p1.f[REAL], wheel::OneJunction4.p2.f[REAL], wheel::OneJunction4.p3.f[REAL], wheel::QSensor1.p1.e[REAL], wheel::QSensor1.p2.e[REAL], wheel::QSensor1.p2.f[REAL], wheel::R.p.e[REAL], wheel::R.p.f[REAL], wheel::R.dWheel[REAL], wheel::Se.p.e[REAL], wheel::Se.p.f[REAL], wheel::Se.mWheel[REAL], wheel::Se.flow[REAL], wheel::ZeroJunction5.effort[REAL], wheel::ZeroJunction5.p1.e[REAL], wheel::ZeroJunction5.p2.e[REAL], wheel::ZeroJunction5.p3.e[REAL], wheel::ZeroJunction5.p1.f[REAL], wheel::ZeroJunction5.p2.f[REAL], wheel::ZeroJunction5.p3.f[REAL], wheel::p.e[REAL], wheel::p.f[REAL], wheel::p1.e[REAL], wheel::p1.f[REAL], wheel::zWheel[REAL], wheel::C.p.f[REAL], wheel::C.zDelta[REAL], wheel::C.zDeltaInit[REAL], wheel::I.p.e[REAL], wheel::I.moment[REAL], wheel::I.moment_initial[REAL], wheel::I.p.f[REAL], wheel::I.zWheel[REAL], wheel::I.zWheelInit[REAL], wheel::QSensor1.p1.f[REAL], wheel::QSensor1.q[REAL]
3.76, 3822.600008, 400.000000, 15000.000000, 400.000000, -0.019962, -82.832191, -3922.660000, 3839.827809, -0.019962, -0.019962, -0.019962, 0.017228, 3839.827809, 3822.600008, 17.227801, 0.017228, 0.017228, 0.017228, -82.832191, -82.832191, -0.019962, 17.227801, 0.017228, 1000.000000, -3922.660000, -0.019962, 400.000000, -0.019962, 3839.827809, 3839.827809, 3839.827809, 3839.827809, 0.017228, -0.002734, -0.019962, 3839.827809, -0.002875, 1.140433, 0.017228, 0.254840, 0.261511, -82.832191, -7.984789, 0.000000, -0.019962, 1.140433, 1.000000, -0.019962, 1.140433, 0.100000, 0.000000, 10.000000, 4224.907728, 0.000000, 0.000000, 4224.907728, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4229.237267, 0.000000, 0.100000, -6.283185, 0.000000, 4229.237267, 40.000000, 400.000000, 150000.000000, 40.000000, -0.002875, 1.553077, 3835.418189, -392.266000, 4229.237267, -0.002875, -0.002875, -0.002875, -0.002875, 0.002875, 4229.237267, 4229.237267, 0.000000, 0.002875, 0.002875, 0.002875, 3835.418189, 3835.418189, -0.002875, 0.000000, 0.002875, 0.000000, -392.266000, -0.002875, 40.000000, -0.002875, 4229.237267, 4229.237267, 4229.237267, 4229.237267, 0.002875, 0.000000, -0.002875, 4229.237267, 0.000000, 3839.827809, -0.002875, 0.633845, 0.002875, 0.028195, 0.028766, 1.553077, -0.114981, 0.000000, -0.002875, 0.633845, 0.500000, -0.002875, 0.633845
3.77, 3825.316110, 400.000000, 15000.000000, 400.000000, -0.021977, -78.240961, -3922.660000, 3844.419039, -0.021977, -0.021977, -0.021977, 0.019103, 3844.419039, 3825.316110, 19.102928, 0.019103, 0.019103, 0.019103, -78.240961, -78.240961, -0.021977, 19.102928, 0.019103, 1000.000000, -3922.660000, -0.021977, 400.000000, -0.021977, 3844.419039, 3844.419039, 3844.419039, 3844.419039, 0.019103, -0.002875, -0.021977, 3844.419039, -0.003007, 1.140223, 0.019103, 0.255021, 0.261511, -78.240961, -8.790986, 0.000000, -0.021977, 1.140223, 1.000000, -0.021977, 1.140223, 0.100000, 0.000000, 10.000000, 4229.237267, 0.000000, 0.000000, 4229.237267, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4233.777793, 0.000000, 0.100000, -6.283185, 0.000000, 4233.777793, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003007, 1.683984, 3839.827809, -392.266000, 4233.777793, -0.003007, -0.003007, -0.003007, -0.003007, 0.003007, 4233.777793, 4233.777793, 0.000000, 0.003007, 0.003007, 0.003007, 3839.827809, 3839.827809, -0.003007, 0.000000, 0.003007, 0.000000, -392.266000, -0.003007, 40.000000, -0.003007, 4233.777793, 4233.777793, 4233.777793, 4233.777793, 0.003007, 0.000000, -0.003007, 4233.777793, 0.000000, 3844.419039, -0.003007, 0.633815, 0.003007, 0.028225, 0.028766, 1.683984, -0.120300, 0.000000, -0.003007, 0.633815, 0.500000, -0.003007, 0.633815
3.78, 3828.305851, 400.000000, 15000.000000, 400.000000, -0.023876, -73.485651, -3922.660000, 3849.174349, -0.023876, -0.023876, -0.023876, 0.020868, 3849.174349, 3828.305851, 20.868498, 0.020868, 0.020868, 0.020868, -73.485651, -73.485651, -0.023876, 20.868498, 0.020868, 1000.000000, -3922.660000, -0.023876, 400.000000, -0.023876, 3849.174349, 3849.174349, 3849.174349, 3849.174349, 0.020868, -0.003007, -0.023876, 3849.174349, -0.003128, 1.139994, 0.020868, 0.255220, 0.261511, -73.485651, -9.550395, 0.000000, -0.023876, 1.139994, 1.000000, -0.023876, 1.139994, 0.100000, 0.000000, 10.000000, 4233.777793, 0.000000, 0.000000, 4233.777793, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4238.513667, 0.000000, 0.100000, -6.283185, 0.000000, 4238.513667, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003128, 1.828628, 3844.419039, -392.266000, 4238.513667, -0.003128, -0.003128, -0.003128, -0.003128, 0.003128, 4238.513667, 4238.513667, 0.000000, 0.003128, 0.003128, 0.003128, 3844.419039, 3844.419039, -0.003128, 0.000000, 0.003128, 0.000000, -392.266000, -0.003128, 40.000000, -0.003128, 4238.513667, 4238.513667, 4238.513667, 4238.513667, 0.003128, 0.000000, -0.003128, 4238.513667, 0.000000, 3849.174349, -0.003128, 0.633783, 0.003128, 0.028257, 0.028766, 1.828628, -0.125103, 0.000000, -0.003128, 0.633783, 0.500000, -0.003128, 0.633783
3.79, 3831.553300, 400.000000, 15000.000000, 400.000000, -0.025654, -68.580706, -3922.660000, 3854.079294, -0.025654, -0.025654, -0.025654, 0.022526, 3854.079294, 3831.553300, 22.525994, 0.022526, 0.022526, 0.022526, -68.580706, -68.580706, -0.025654, 22.525994, 0.022526, 1000.000000, -3922.660000, -0.025654, 400.000000, -0.025654, 3854.079294, 3854.079294, 3854.079294, 3854.079294, 0.022526, -0.003128, -0.025654, 3854.079294, -0.003230, 1.139746, 0.022526, 0.255437, 0.261511, -68.580706, -10.261424, 0.000000, -0.025654, 1.139746, 1.000000, -0.025654, 1.139746, 0.100000, 0.000000, 10.000000, 4238.513667, 0.000000, 0.000000, 4238.513667, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4243.421174, 0.000000, 0.100000, -6.283185, 0.000000, 4243.421174, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003230, 1.980825, 3849.174349, -392.266000, 4243.421174, -0.003230, -0.003230, -0.003230, -0.003230, 0.003230, 4243.421174, 4243.421174, 0.000000, 0.003230, 0.003230, 0.003230, 3849.174349, 3849.174349, -0.003230, 0.000000, 0.003230, 0.000000, -392.266000, -0.003230, 40.000000, -0.003230, 4243.421174, 4243.421174, 4243.421174, 4243.421174, 0.003230, 0.000000, -0.003230, 4243.421174, 0.000000, 3854.079294, -0.003230, 0.633751, 0.003230, 0.028289, 0.028766, 1.980825, -0.129193, 0.000000, -0.003230, 0.633751, 0.500000, -0.003230, 0.633751
3.8, 3835.042694, 400.000000, 15000.000000, 400.000000, -0.027307, -63.540571, -3922.660000, 3859.119429, -0.027307, -0.027307, -0.027307, 0.024077, 3859.119429, 3835.042694, 24.076735, 0.024077, 0.024077, 0.024077, -63.540571, -63.540571, -0.027307, 24.076735, 0.024077, 1000.000000, -3922.660000, -0.027307, 400.000000, -0.027307, 3859.119429, 3859.119429, 3859.119429, 3859.119429, 0.024077, -0.003230, -0.027307, 3859.119429, -0.003312, 1.139481, 0.024077, 0.255670, 0.261511, -63.540571, -10.922623, 0.000000, -0.027307, 1.139481, 1.000000, -0.027307, 1.139481, 0.100000, 0.000000, 10.000000, 4243.421174, 0.000000, 0.000000, 4243.421174, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4248.471315, 0.000000, 0.100000, -6.283185, 0.000000, 4248.471315, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003312, 2.126021, 3854.079294, -392.266000, 4248.471315, -0.003312, -0.003312, -0.003312, -0.003312, 0.003312, 4248.471315, 4248.471315, 0.000000, 0.003312, 0.003312, 0.003312, 3854.079294, 3854.079294, -0.003312, 0.000000, 0.003312, 0.000000, -392.266000, -0.003312, 40.000000, -0.003312, 4248.471315, 4248.471315, 4248.471315, 4248.471315, 0.003312, 0.000000, -0.003312, 4248.471315, 0.000000, 3859.119429, -0.003312, 0.633717, 0.003312, 0.028323, 0.028766, 2.126021, -0.132495, 0.000000, -0.003312, 0.633717, 0.500000, -0.003312, 0.633717
3.81, 3838.758054, 400.000000, 15000.000000, 400.000000, -0.028832, -58.382537, -3922.660000, 3864.277463, -0.028832, -0.028832, -0.028832, 0.025519, 3864.277463, 3838.758054, 25.519409, 0.025519, 0.025519, 0.025519, -58.382537, -58.382537, -0.028832, 25.519409, 0.025519, 1000.000000, -3922.660000, -0.028832, 400.000000, -0.028832, 3864.277463, 3864.277463, 3864.277463, 3864.277463, 0.025519, -0.003312, -0.028832, 3864.277463, -0.003377, 1.139200, 0.025519, 0.255917, 0.261511, -58.382537, -11.532718, 0.000000, -0.028832, 1.139200, 1.000000, -0.028832, 1.139200, 0.100000, 0.000000, 10.000000, 4248.471315, 0.000000, 0.000000, 4248.471315, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4253.635094, 0.000000, 0.100000, -6.283185, 0.000000, 4253.635094, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003377, 2.249665, 3859.119429, -392.266000, 4253.635094, -0.003377, -0.003377, -0.003377, -0.003377, 0.003377, 4253.635094, 4253.635094, 0.000000, 0.003377, 0.003377, 0.003377, 3859.119429, 3859.119429, -0.003377, 0.000000, 0.003377, 0.000000, -392.266000, -0.003377, 40.000000, -0.003377, 4253.635094, 4253.635094, 4253.635094, 4253.635094, 0.003377, 0.000000, -0.003377, 4253.635094, 0.000000, 3864.277463, -0.003377, 0.633683, 0.003377, 0.028358, 0.028766, 2.249665, -0.135086, 0.000000, -0.003377, 0.633683, 0.500000, -0.003377, 0.633683
3.82, 3842.682687, 400.000000, 15000.000000, 400.000000, -0.030227, -53.127837, -3922.660000, 3869.532163, -0.030227, -0.030227, -0.030227, 0.026849, 3869.532163, 3842.682687, 26.849476, 0.026849, 0.026849, 0.026849, -53.127837, -53.127837, -0.030227, 26.849476, 0.026849, 1000.000000, -3922.660000, -0.030227, 400.000000, -0.030227, 3869.532163, 3869.532163, 3869.532163, 3869.532163, 0.026849, -0.003377, -0.030227, 3869.532163, -0.003428, 1.138905, 0.026849, 0.256179, 0.261511, -53.127837, -12.090646, 0.000000, -0.030227, 1.138905, 1.000000, -0.030227, 1.138905, 0.100000, 0.000000, 10.000000, 4253.635094, 0.000000, 0.000000, 4253.635094, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4258.888308, 0.000000, 0.100000, -6.283185, 0.000000, 4258.888308, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003428, 2.344845, 3864.277463, -392.266000, 4258.888308, -0.003428, -0.003428, -0.003428, -0.003428, 0.003428, 4258.888308, 4258.888308, 0.000000, 0.003428, 0.003428, 0.003428, 3864.277463, 3864.277463, -0.003428, 0.000000, 0.003428, 0.000000, -392.266000, -0.003428, 40.000000, -0.003428, 4258.888308, 4258.888308, 4258.888308, 4258.888308, 0.003428, 0.000000, -0.003428, 4258.888308, 0.000000, 3869.532163, -0.003428, 0.633648, 0.003428, 0.028393, 0.028766, 2.344845, -0.137135, 0.000000, -0.003428, 0.633648, 0.500000, -0.003428, 0.633648
3.83, 3846.798905, 400.000000, 15000.000000, 400.000000, -0.031489, -47.800518, -3922.660000, 3874.859482, -0.031489, -0.031489, -0.031489, 0.028061, 3874.859482, 3846.798905, 28.060577, 0.028061, 0.028061, 0.028061, -47.800518, -47.800518, -0.031489, 28.060577, 0.028061, 1000.000000, -3922.660000, -0.031489, 400.000000, -0.031489, 3874.859482, 3874.859482, 3874.859482, 3874.859482, 0.028061, -0.003428, -0.031489, 3874.859482, -0.003470, 1.138596, 0.028061, 0.256453, 0.261511, -47.800518, -12.595580, 0.000000, -0.031489, 1.138596, 1.000000, -0.031489, 1.138596, 0.100000, 0.000000, 10.000000, 4258.888308, 0.000000, 0.000000, 4258.888308, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4264.213364, 0.000000, 0.100000, -6.283185, 0.000000, 4264.213364, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003470, 2.415202, 3869.532163, -392.266000, 4264.213364, -0.003470, -0.003470, -0.003470, -0.003470, 0.003470, 4264.213364, 4264.213364, 0.000000, 0.003470, 0.003470, 0.003470, 3869.532163, 3869.532163, -0.003470, 0.000000, 0.003470, 0.000000, -392.266000, -0.003470, 40.000000, -0.003470, 4264.213364, 4264.213364, 4264.213364, 4264.213364, 0.003470, 0.000000, -0.003470, 4264.213364, 0.000000, 3874.859482, -0.003470, 0.633612, 0.003470, 0.028428, 0.028766, 2.415202, -0.138813, 0.000000, -0.003470, 0.633612, 0.500000, -0.003470, 0.633612
3.84, 3851.088126, 400.000000, 15000.000000, 400.000000, -0.032617, -42.424848, -3922.660000, 3880.235152, -0.032617, -0.032617, -0.032617, 0.029147, 3880.235152, 3851.088126, 29.147026, 0.029147, 0.029147, 0.029147, -42.424848, -42.424848, -0.032617, 29.147026, 0.029147, 1000.000000, -3922.660000, -0.032617, 400.000000, -0.032617, 3880.235152, 3880.235152, 3880.235152, 3880.235152, 0.029147, -0.003470, -0.032617, 3880.235152, -0.003505, 1.138275, 0.029147, 0.256739, 0.261511, -42.424848, -13.046938, 0.000000, -0.032617, 1.138275, 1.000000, -0.032617, 1.138275, 0.100000, 0.000000, 10.000000, 4264.213364, 0.000000, 0.000000, 4264.213364, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4269.597463, 0.000000, 0.100000, -6.283185, 0.000000, 4269.597463, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003505, 2.471981, 3874.859482, -392.266000, 4269.597463, -0.003505, -0.003505, -0.003505, -0.003505, 0.003505, 4269.597463, 4269.597463, 0.000000, 0.003505, 0.003505, 0.003505, 3874.859482, 3874.859482, -0.003505, 0.000000, 0.003505, 0.000000, -392.266000, -0.003505, 40.000000, -0.003505, 4269.597463, 4269.597463, 4269.597463, 4269.597463, 0.003505, 0.000000, -0.003505, 4269.597463, 0.000000, 3880.235152, -0.003505, 0.633576, 0.003505, 0.028464, 0.028766, 2.471981, -0.140197, 0.000000, -0.003505, 0.633576, 0.500000, -0.003505, 0.633576
3.85, 3855.531289, 400.000000, 15000.000000, 400.000000, -0.033611, -37.022752, -3922.660000, 3885.637248, -0.033611, -0.033611, -0.033611, 0.030106, 3885.637248, 3855.531289, 30.105959, 0.030106, 0.030106, 0.030106, -37.022752, -37.022752, -0.033611, 30.105959, 0.030106, 1000.000000, -3922.660000, -0.033611, 400.000000, -0.033611, 3885.637248, 3885.637248, 3885.637248, 3885.637248, 0.030106, -0.003505, -0.033611, 3885.637248, -0.003531, 1.137944, 0.030106, 0.257035, 0.261511, -37.022752, -13.444353, 0.000000, -0.033611, 1.137944, 1.000000, -0.033611, 1.137944, 0.100000, 0.000000, 10.000000, 4269.597463, 0.000000, 0.000000, 4269.597463, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4275.028472, 0.000000, 0.100000, -6.283185, 0.000000, 4275.028472, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003531, 2.527320, 3880.235152, -392.266000, 4275.028472, -0.003531, -0.003531, -0.003531, -0.003531, 0.003531, 4275.028472, 4275.028472, 0.000000, 0.003531, 0.003531, 0.003531, 3880.235152, 3880.235152, -0.003531, 0.000000, 0.003531, 0.000000, -392.266000, -0.003531, 40.000000, -0.003531, 4275.028472, 4275.028472, 4275.028472, 4275.028472, 0.003531, 0.000000, -0.003531, 4275.028472, 0.000000, 3885.637248, -0.003531, 0.633540, 0.003531, 0.028500, 0.028766, 2.527320, -0.141244, 0.000000, -0.003531, 0.633540, 0.500000, -0.003531, 0.633540
3.86, 3860.109389, 400.000000, 15000.000000, 400.000000, -0.034469, -31.612585, -3922.660000, 3891.047415, -0.034469, -0.034469, -0.034469, 0.030938, 3891.047415, 3860.109389, 30.938027, 0.030938, 0.030938, 0.030938, -31.612585, -31.612585, -0.034469, 30.938027, 0.030938, 1000.000000, -3922.660000, -0.034469, 400.000000, -0.034469, 3891.047415, 3891.047415, 3891.047415, 3891.047415, 0.030938, -0.003531, -0.034469, 3891.047415, -0.003546, 1.137604, 0.030938, 0.257341, 0.261511, -31.612585, -13.787650, 0.000000, -0.034469, 1.137604, 1.000000, -0.034469, 1.137604, 0.100000, 0.000000, 10.000000, 4275.028472, 0.000000, 0.000000, 4275.028472, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4280.490926, 0.000000, 0.100000, -6.283185, 0.000000, 4280.490926, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003546, 2.587678, 3885.637248, -392.266000, 4280.490926, -0.003546, -0.003546, -0.003546, -0.003546, 0.003546, 4280.490926, 4280.490926, 0.000000, 0.003546, 0.003546, 0.003546, 3885.637248, 3885.637248, -0.003546, 0.000000, 0.003546, 0.000000, -392.266000, -0.003546, 40.000000, -0.003546, 4280.490926, 4280.490926, 4280.490926, 4280.490926, 0.003546, 0.000000, -0.003546, 4280.490926, 0.000000, 3891.047415, -0.003546, 0.633504, 0.003546, 0.028537, 0.028766, 2.587678, -0.141826, 0.000000, -0.003546, 0.633504, 0.500000, -0.003546, 0.633504
3.87, 3864.803857, 400.000000, 15000.000000, 400.000000, -0.035192, -26.209761, -3922.660000, 3896.450239, -0.035192, -0.035192, -0.035192, 0.031646, 3896.450239, 3864.803857, 31.646381, 0.031646, 0.031646, 0.031646, -26.209761, -26.209761, -0.035192, 31.646381, 0.031646, 1000.000000, -3922.660000, -0.035192, 400.000000, -0.035192, 3896.450239, 3896.450239, 3896.450239, 3896.450239, 0.031646, -0.003546, -0.035192, 3896.450239, -0.003545, 1.137255, 0.031646, 0.257654, 0.261511, -26.209761, -14.076810, 0.000000, -0.035192, 1.137255, 1.000000, -0.035192, 1.137255, 0.100000, 0.000000, 10.000000, 4280.490926, 0.000000, 0.000000, 4280.490926, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4285.964308, 0.000000, 0.100000, -6.283185, 0.000000, 4285.964308, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003545, 2.650893, 3891.047415, -392.266000, 4285.964308, -0.003545, -0.003545, -0.003545, -0.003545, 0.003545, 4285.964308, 4285.964308, 0.000000, 0.003545, 0.003545, 0.003545, 3891.047415, 3891.047415, -0.003545, 0.000000, 0.003545, 0.000000, -392.266000, -0.003545, 40.000000, -0.003545, 4285.964308, 4285.964308, 4285.964308, 4285.964308, 0.003545, 0.000000, -0.003545, 4285.964308, 0.000000, 3896.450239, -0.003545, 0.633467, 0.003545, 0.028573, 0.028766, 2.650893, -0.141810, 0.000000, -0.003545, 0.633467, 0.500000, -0.003545, 0.633467
3.88, 3869.596646, 400.000000, 15000.000000, 400.000000, -0.035780, -20.828697, -3922.660000, 3901.831303, -0.035780, -0.035780, -0.035780, 0.032235, 3901.831303, 3869.596646, 32.234657, 0.032235, 0.032235, 0.032235, -20.828697, -20.828697, -0.035780, 32.234657, 0.032235, 1000.000000, -3922.660000, -0.035780, 400.000000, -0.035780, 3901.831303, 3901.831303, 3901.831303, 3901.831303, 0.032235, -0.003545, -0.035780, 3901.831303, -0.003528, 1.136900, 0.032235, 0.257973, 0.261511, -20.828697, -14.311962, 0.000000, -0.035780, 1.136900, 1.000000, -0.035780, 1.136900, 0.100000, 0.000000, 10.000000, 4285.964308, 0.000000, 0.000000, 4285.964308, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4291.424354, 0.000000, 0.100000, -6.283185, 0.000000, 4291.424354, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003528, 2.708115, 3896.450239, -392.266000, 4291.424354, -0.003528, -0.003528, -0.003528, -0.003528, 0.003528, 4291.424354, 4291.424354, 0.000000, 0.003528, 0.003528, 0.003528, 3896.450239, 3896.450239, -0.003528, 0.000000, 0.003528, 0.000000, -392.266000, -0.003528, 40.000000, -0.003528, 4291.424354, 4291.424354, 4291.424354, 4291.424354, 0.003528, 0.000000, -0.003528, 4291.424354, 0.000000, 3901.831303, -0.003528, 0.633431, 0.003528, 0.028609, 0.028766, 2.708115, -0.141136, 0.000000, -0.003528, 0.633431, 0.500000, -0.003528, 0.633431
3.89, 3874.470014, 400.000000, 15000.000000, 400.000000, -0.036233, -15.484890, -3922.660000, 3907.175110, -0.036233, -0.036233, -0.036233, 0.032705, 3907.175110, 3874.470014, 32.705095, 0.032705, 0.032705, 0.032705, -15.484890, -15.484890, -0.036233, 32.705095, 0.032705, 1000.000000, -3922.660000, -0.036233, 400.000000, -0.036233, 3907.175110, 3907.175110, 3907.175110, 3907.175110, 0.032705, -0.003528, -0.036233, 3907.175110, -0.003496, 1.136540, 0.032705, 0.258298, 0.261511, -15.484890, -14.493394, 0.000000, -0.036233, 1.136540, 1.000000, -0.036233, 1.136540, 0.100000, 0.000000, 10.000000, 4291.424354, 0.000000, 0.000000, 4291.424354, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4296.846441, 0.000000, 0.100000, -6.283185, 0.000000, 4296.846441, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003496, 2.749138, 3901.831303, -392.266000, 4296.846441, -0.003496, -0.003496, -0.003496, -0.003496, 0.003496, 4296.846441, 4296.846441, 0.000000, 0.003496, 0.003496, 0.003496, 3901.831303, 3901.831303, -0.003496, 0.000000, 0.003496, 0.000000, -392.266000, -0.003496, 40.000000, -0.003496, 4296.846441, 4296.846441, 4296.846441, 4296.846441, 0.003496, 0.000000, -0.003496, 4296.846441, 0.000000, 3907.175110, -0.003496, 0.633394, 0.003496, 0.028646, 0.028766, 2.749138, -0.139845, 0.000000, -0.003496, 0.633394, 0.500000, -0.003496, 0.633394
3.9, 3879.406214, 400.000000, 15000.000000, 400.000000, -0.036554, -10.195988, -3922.660000, 3912.464012, -0.036554, -0.036554, -0.036554, 0.033058, 3912.464012, 3879.406214, 33.057798, 0.033058, 0.033058, 0.033058, -10.195988, -10.195988, -0.036554, 33.057798, 0.033058, 1000.000000, -3922.660000, -0.036554, 400.000000, -0.036554, 3912.464012, 3912.464012, 3912.464012, 3912.464012, 0.033058, -0.003496, -0.036554, 3912.464012, -0.003451, 1.136176, 0.033058, 0.258627, 0.261511, -10.195988, -14.621573, 0.000000, -0.036554, 1.136176, 1.000000, -0.036554, 1.136176, 0.100000, 0.000000, 10.000000, 4296.846441, 0.000000, 0.000000, 4296.846441, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4302.209108, 0.000000, 0.100000, -6.283185, 0.000000, 4302.209108, 40.000000, 400.000000, 150000.000000, 40.000000, -0.003451, 2.767998, 3907.175110, -392.266000, 4302.209108, -0.003451, -0.003451, -0.003451, -0.003451, 0.003451, 4302.209108, 4302.209108, 0.000000, 0.003451, 0.003451, 0.003451, 3907.175110, 3907.175110, -0.003451, 0.000000, 0.003451, 0.000000, -392.266000, -0.003451, 40.000000, -0.003451, 4302.209108, 4302.209108, 4302.209108, 4302.209108, 0.003451, 0.000000, -0.003451, 4302.209108, 0.000000, 3912.464012, -0.003451, 0.633359, 0.003451, 0.028681, 0.028766, 2.767998, -0.138060, 0.000000, -0.003451, 0.633359, 0.500000, -0.003451, 0.633359
